"ID_Réponse";"ID_Employé";"Q01";"Q02";"Q03";"Q04";"Q05";"Q06";"Q07";"Q08";"Q09";"Q10";"Q11";"Q12"
5432;"154";"Assez insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Peu poli";"Assez compétent";"Assez claires";"Peu utile";"Ni supérieure, ni inférieure";
5433;"252";"Très insatisfait";"Pas du tout bien";"Extrêmement lentement";"Extrêmement longue";"Pas très bien";"Environ la moitié";"Assez poli";"Assez compétent";"Peu claires";"Assez utile";"Très inférieure";
5434;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5435;"154";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5436;"252";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Très utile";"Assez supérieure";
5437;"164";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Assez supérieure";
5438;"252";"Assez insatisfait";"Pas très bien";"Très lentement";"Extrêmement longue";"Assez bien";"Quelques-unes";"Peu poli";"Assez compétent";"Peu claires";"Pas du tout utile";"Ni supérieure, ni inférieure";
5439;"164";"Très insatisfait";"Pas très bien";"Extrêmement lentement";"Très longue";"Pas très bien";"Environ la moitié";"Peu poli";"Peu compétent";"Assez claires";"Peu utile";"Assez inférieure";
5440;"031";"Assez satisfait";"Très bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Assez claires";"Très utile";"Assez supérieure";
5441;"154";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5442;"252";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Assez claires";"Assez utile";"Très supérieure";
5443;"164";"Très insatisfait";"Pas très bien";"Assez lentement";"Extrêmement longue";"Assez bien";"Quelques-unes";"Assez poli";"Peu compétent";"Pas du tout claires";"Assez utile";"Extrêmement inférieure";
5444;"164";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5445;"252";"Assez insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Très longue";"Pas très bien";"Environ la moitié";"Pas du tout poli";"Peu compétent";"Peu claires";"Assez utile";"Ni supérieure, ni inférieure";
5446;"252";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5447;"031";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5448;"164";"Très insatisfait";"Pas du tout bien";"Très lentement";"Très longue";"Pas très bien";"Quelques-unes";"Peu poli";"Peu compétent";"Peu claires";"Peu utile";"Très inférieure";
5449;"252";"Très satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5450;"031";"Assez insatisfait";"Pas très bien";"Assez lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Assez inférieure";
5451;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5452;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5453;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5454;"164";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5455;"154";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Pas du tout longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5456;"164";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5457;"031";"Très satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5458;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5459;"164";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5460;"031";"Assez insatisfait";"Pas très bien";"Très lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Peu poli";"Peu compétent";"Assez claires";"Peu utile";"Assez inférieure";
5461;"164";"Extrêmement insatisfait";"Pas du tout bien";"Extrêmement lentement";"Très longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Extrêmement inférieure";
5462;"252";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5463;"252";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Assez claires";"Assez utile";"Assez supérieure";
5464;"164";"Assez insatisfait";"Assez bien";"Très lentement";"Assez longue";"Pas très bien";"Aucune";"Assez poli";"Assez compétent";"Pas du tout claires";"Peu utile";"Assez inférieure";
5465;"252";"Assez satisfait";"Très bien";"Assez rapidement";"Peu longue";"Assez bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Assez claires";"Assez utile";"Très supérieure";
5466;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Assez rapidement";"Peu longue";"Pas très bien";"La plupart d'entre elles";"Peu poli";"Assez compétent";"Très claires";"Très utile";"Assez supérieure";
5467;"252";"Assez insatisfait";"Pas du tout bien";"Assez lentement";"Très longue";"Assez bien";"Quelques-unes";"Pas du tout poli";"Assez compétent";"Peu claires";"Pas du tout utile";"Assez inférieure";
5468;"031";"Très insatisfait";"Pas du tout bien";"Assez lentement";"Assez longue";"Pas du tout bien";"Environ la moitié";"Assez poli";"Peu compétent";"Pas du tout claires";"Assez utile";"Très inférieure";
5469;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5470;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5471;"252";"Ni satisfait, ni insatisfait";"Très bien";"Assez lentement";"Assez longue";"Assez bien";"Environ la moitié";"Assez poli";"Très compétent";"Très claires";"Assez utile";"Assez supérieure";
5472;"252";"Ni satisfait, ni insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Assez longue";"Pas très bien";"La plupart d'entre elles";"Peu poli";"Assez compétent";"Peu claires";"Peu utile";"Assez supérieure";
5473;"154";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5474;"154";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5475;"154";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5476;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5477;"154";"Assez satisfait";"Assez bien";"Très rapidement";"Assez longue";"Assez bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Ni supérieure, ni inférieure";
5478;"252";"Très insatisfait";"Pas du tout bien";"Très lentement";"Très longue";"Assez bien";"Aucune";"Assez poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Assez inférieure";
5479;"252";"Très satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5480;"031";"Assez satisfait";"Extrêmement bien";"Ni rapidement, ni lentement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5481;"164";"Assez satisfait";"Très bien";"Assez rapidement";"Assez longue";"Extrêmement bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5482;"154";"Assez satisfait";"Très bien";"Assez rapidement";"Assez longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Assez claires";"Assez utile";"Assez supérieure";
5483;"154";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5484;"252";"Très insatisfait";"Assez bien";"Très lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Peu poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Extrêmement inférieure";
5485;"154";"Très satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5486;"154";"Ni satisfait, ni insatisfait";"Assez bien";"Assez lentement";"Très longue";"Pas très bien";"Quelques-unes";"Peu poli";"Assez compétent";"Très claires";"Assez utile";"Ni supérieure, ni inférieure";
5487;"154";"Assez insatisfait";"Assez bien";"Très lentement";"Très longue";"Assez bien";"Quelques-unes";"Peu poli";"Peu compétent";"Assez claires";"Pas du tout utile";"Assez inférieure";
5488;"031";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Assez poli";"Très compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5489;"154";"Assez satisfait";"Assez bien";"Assez rapidement";"Peu longue";"Assez bien";"Environ la moitié";"Extrêmement poli";"Assez compétent";"Très claires";"Assez utile";"Ni supérieure, ni inférieure";
5490;"031";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Assez claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
5491;"031";"Assez satisfait";"Assez bien";"Très rapidement";"Pas du tout longue";"Assez bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5492;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5493;"252";"Assez satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Très bien";"Environ la moitié";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Assez supérieure";
5494;"252";"Extrêmement insatisfait";"Pas très bien";"Très lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Peu poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Très inférieure";
5495;"252";"Assez satisfait";"Extrêmement bien";"Très rapidement";"Assez longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Assez utile";"Assez supérieure";
5496;"252";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5497;"252";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5498;"031";"Assez insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Peu poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Très inférieure";
5499;"164";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"Toutes";"Assez poli";"Assez compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5500;"031";"Assez insatisfait";"Pas très bien";"Assez lentement";"Très longue";"Pas du tout bien";"Quelques-unes";"Peu poli";"Pas du tout compétent";"Peu claires";"Pas du tout utile";"Assez inférieure";
5501;"154";"Assez satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
5502;"164";"Assez satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Assez bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Très claires";"Très utile";"Assez supérieure";
5503;"164";"Assez satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"Environ la moitié";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Assez supérieure";
5504;"154";"Assez satisfait";"Très bien";"Assez rapidement";"Assez longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Assez claires";"Extrêmement utile";"Assez supérieure";
